pathway,pval,padj,ES,NES,nMoreExtreme,size
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,0.06103286384976526,0.1633586747623178,-0.4008486721117022,-1.3943400129435937,38,52
KEGG_CITRATE_CYCLE_TCA_CYCLE,0.005067567567567568,0.026884278644842025,-0.6091291947099271,-1.875662372990211,2,29
KEGG_PENTOSE_PHOSPHATE_PATHWAY,0.1111111111111111,0.2536475869809203,0.42063144824045917,1.3184770791179052,44,23
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,0.5893155258764607,0.7254101789111118,-0.3061238362132671,-0.9038347652457059,352,24
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,0.44805194805194803,0.6109262139026552,-0.31544536565359743,-1.0069093895073415,275,33
KEGG_GALACTOSE_METABOLISM,0.5308641975308642,0.6809041353120052,0.30399076103128464,0.952864680850568,214,23
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM,0.2606473594548552,0.4507255346950003,-0.4062241503735529,-1.1616768543139742,152,22
KEGG_FATTY_ACID_METABOLISM,0.001639344262295082,0.022241467543203556,-0.6604286642137419,-2.165397593874095,0,39
KEGG_STEROID_BIOSYNTHESIS,0.2114695340501792,0.3962861915036526,-0.4837741351620541,-1.2236279655309548,117,14
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS,0.14695340501792115,0.3156983796012374,-0.5168408464325271,-1.307264831782878,81,14
KEGG_STEROID_HORMONE_BIOSYNTHESIS,0.2289348171701113,0.415809199318569,-0.34895810429545815,-1.178992016347323,143,45
KEGG_OXIDATIVE_PHOSPHORYLATION,0.0014534883720930232,0.022241467543203556,-0.5346077237060038,-2.117940126270576,0,113
KEGG_PURINE_METABOLISM,0.013422818791946308,0.05194446998253195,0.3068741908046006,1.401796376422294,3,148
KEGG_PYRIMIDINE_METABOLISM,0.024390243902439025,0.08227156898434657,0.3285740092328771,1.3965774991650681,7,95
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,0.048576214405360134,0.136522894768636,-0.47140033176936463,-1.4682860280879346,28,31
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,0.006700167504187605,0.03220719008892605,-0.5794236282521072,-1.8047497219896436,3,31
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM,0.36633663366336633,0.5556515383081932,0.3089978234205103,1.0655024770652437,147,32
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,0.001579778830963665,0.022241467543203556,-0.6767941099214044,-2.2934512763169734,0,44
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,0.37389380530973454,0.5625832223701732,0.4363598455266971,1.0748352571658648,168,10
KEGG_LYSINE_DEGRADATION,0.027868852459016394,0.0904936875824383,-0.4625514438128678,-1.5123316539632812,16,38
KEGG_ARGININE_AND_PROLINE_METABOLISM,0.0031496062992125984,0.022241467543203556,-0.49639761422554574,-1.7275921855297134,1,51
KEGG_HISTIDINE_METABOLISM,0.003316749585406302,0.022241467543203556,-0.6247027111342066,-1.9042576371449664,1,27
KEGG_TYROSINE_METABOLISM,0.00819672131147541,0.03632272581163613,-0.5174069938378666,-1.6916842120582778,4,38
